well,cell_ID,condition,serum,seeding_density,Nuclear_Area,DAPI
C04,OBJ537,CTL,SS_0.0,1,273,10640000
C04,OBJ538,CTL,SS_0.0,1,234,10220000
C04,OBJ539,CTL,SS_0.0,1,372,10650000
C04,OBJ540,CTL,SS_0.0,1,308,10840000
C04,OBJ541,CTL,SS_0.0,1,330,10320000
C04,OBJ542,CTL,SS_0.0,1,210,9973000
C04,OBJ543,CTL,SS_0.0,1,220,10550000
C04,OBJ544,CTL,SS_0.0,1,622,22260000
C04,OBJ545,CTL,SS_0.0,1,305,16960000
C04,OBJ546,CTL,SS_0.0,1,423,23490000
C04,OBJ547,CTL,SS_0.0,1,358,9200000
C04,OBJ548,CTL,SS_0.0,1,252,9970000
C04,OBJ549,CTL,SS_0.0,1,280,9598000
C04,OBJ550,CTL,SS_0.0,1,218,10200000
C04,OBJ551,CTL,SS_0.0,1,257,10100000
C04,OBJ552,CTL,SS_0.0,1,334,21850000
C04,OBJ553,CTL,SS_0.0,1,296,10070000
C04,OBJ554,CTL,SS_0.0,1,254,10200000
C04,OBJ555,CTL,SS_0.0,1,346,10730000
C04,OBJ556,CTL,SS_0.0,1,247,8915000
C04,OBJ557,CTL,SS_0.0,1,427,11690000
C04,OBJ558,CTL,SS_0.0,1,324,17470000
C04,OBJ559,CTL,SS_0.0,1,346,22350000
C04,OBJ560,CTL,SS_0.0,1,742,22570000
C04,OBJ561,CTL,SS_0.0,1,296,11720000
C04,OBJ562,CTL,SS_0.0,1,258,10850000
C04,OBJ563,CTL,SS_0.0,1,268,9900000
C04,OBJ564,CTL,SS_0.0,1,691,22760000
C04,OBJ565,CTL,SS_0.0,1,579,24440000
C04,OBJ566,CTL,SS_0.0,1,418,10790000
C04,OBJ567,CTL,SS_0.0,1,332,9700000
C04,OBJ568,CTL,SS_0.0,1,246,10140000
C04,OBJ569,CTL,SS_0.0,1,485,19940000
C04,OBJ570,CTL,SS_0.0,1,328,18320000
C04,OBJ571,CTL,SS_0.0,1,305,15070000
C04,OBJ572,CTL,SS_0.0,1,459,21080000
C04,OBJ573,CTL,SS_0.0,1,261,10090000
C04,OBJ574,CTL,SS_0.0,1,272,10140000
C04,OBJ575,CTL,SS_0.0,1,285,10190000
C04,OBJ576,CTL,SS_0.0,1,269,10230000
C04,OBJ577,CTL,SS_0.0,1,646,21990000
C04,OBJ578,CTL,SS_0.0,1,236,9733000
C04,OBJ579,CTL,SS_0.0,1,312,14070000
C04,OBJ580,CTL,SS_0.0,1,277,9791000
C04,OBJ581,CTL,SS_0.0,1,277,9541000
C04,OBJ582,CTL,SS_0.0,1,349,11020000
C04,OBJ583,CTL,SS_0.0,1,381,19560000
C04,OBJ584,CTL,SS_0.0,1,272,10260000
C04,OBJ585,CTL,SS_0.0,1,205,9610000
C04,OBJ586,CTL,SS_0.0,1,276,9092000
C04,OBJ587,CTL,SS_0.0,1,697,19360000
C04,OBJ588,CTL,SS_0.0,1,351,20250000
C04,OBJ589,CTL,SS_0.0,1,326,10140000
C04,OBJ590,CTL,SS_0.0,1,214,9489000
C04,OBJ591,CTL,SS_0.0,1,268,10110000
C04,OBJ592,CTL,SS_0.0,1,228,9817000
C04,OBJ593,CTL,SS_0.0,1,228,9725000
C04,OBJ594,CTL,SS_0.0,1,235,9134000
C04,OBJ595,CTL,SS_0.0,1,405,19650000
C04,OBJ596,CTL,SS_0.0,1,338,9876000
C04,OBJ597,CTL,SS_0.0,1,219,8959000
C04,OBJ598,CTL,SS_0.0,1,565,10750000
C04,OBJ599,CTL,SS_0.0,1,347,9526000
C04,OBJ600,CTL,SS_0.0,1,292,10150000
C04,OBJ601,CTL,SS_0.0,1,202,9409000
C04,OBJ602,CTL,SS_0.0,1,327,10180000
C04,OBJ603,CTL,SS_0.0,1,278,9347000
C04,OBJ604,CTL,SS_0.0,1,271,8468000
C04,OBJ605,CTL,SS_0.0,1,261,9370000
C04,OBJ606,CTL,SS_0.0,1,348,9409000
C04,OBJ607,CTL,SS_0.0,1,473,19680000
C04,OBJ608,CTL,SS_0.0,1,290,9768000
C04,OBJ609,CTL,SS_0.0,1,233,9414000
C04,OBJ610,CTL,SS_0.0,1,269,9617000
C04,OBJ611,CTL,SS_0.0,1,673,17740000
C04,OBJ612,CTL,SS_0.0,1,317,17370000
C04,OBJ613,CTL,SS_0.0,1,207,9655000
C04,OBJ614,CTL,SS_0.0,1,256,9603000
C04,OBJ615,CTL,SS_0.0,1,416,19990000
C04,OBJ616,CTL,SS_0.0,1,346,9577000
C04,OBJ617,CTL,SS_0.0,1,257,9709000
C04,OBJ618,CTL,SS_0.0,1,374,10590000
C04,OBJ619,CTL,SS_0.0,1,313,9437000
C04,OBJ620,CTL,SS_0.0,1,272,9122000
C04,OBJ621,CTL,SS_0.0,1,315,9294000
C04,OBJ622,CTL,SS_0.0,1,271,9299000
C04,OBJ623,CTL,SS_0.0,1,233,7940000
C04,OBJ624,CTL,SS_0.0,1,240,9608000
C04,OBJ625,CTL,SS_0.0,1,295,9592000
C04,OBJ626,CTL,SS_0.0,1,356,8941000
C04,OBJ627,CTL,SS_0.0,1,233,9001000
C04,OBJ628,CTL,SS_0.0,1,266,9247000
C04,OBJ629,CTL,SS_0.0,1,449,15040000
C04,OBJ630,CTL,SS_0.0,1,333,15890000
C04,OBJ631,CTL,SS_0.0,1,392,8902000
C04,OBJ632,CTL,SS_0.0,1,297,14820000
C04,OBJ633,CTL,SS_0.0,1,231,7981000
C04,OBJ634,CTL,SS_0.0,1,379,19330000
C04,OBJ635,CTL,SS_0.0,1,271,7792000
C04,OBJ636,CTL,SS_0.0,1,404,9775000
C04,OBJ637,CTL,SS_0.0,1,376,8590000
C04,OBJ638,CTL,SS_0.0,1,302,9095000
C04,OBJ639,CTL,SS_0.0,1,258,8195000
C04,OBJ640,CTL,SS_0.0,1,310,17320000
C04,OBJ641,CTL,SS_0.0,1,311,9242000
C04,OBJ642,CTL,SS_0.0,1,432,15720000
C04,OBJ643,CTL,SS_0.0,1,370,9468000
C04,OBJ644,CTL,SS_0.0,1,318,8093000
C04,OBJ645,CTL,SS_0.0,1,236,8886000
C04,OBJ646,CTL,SS_0.0,1,312,7717000
C04,OBJ647,CTL,SS_0.0,1,209,9085000
C04,OBJ648,CTL,SS_0.0,1,281,9086000
C04,OBJ649,CTL,SS_0.0,1,265,8545000
C04,OBJ650,CTL,SS_0.0,1,435,19570000
C04,OBJ651,CTL,SS_0.0,1,252,8376000
C04,OBJ652,CTL,SS_0.0,1,249,9667000
C04,OBJ653,CTL,SS_0.0,1,278,9996000
C04,OBJ654,CTL,SS_0.0,1,462,22690000
C04,OBJ655,CTL,SS_0.0,1,365,15060000
C04,OBJ656,CTL,SS_0.0,1,278,9072000
C04,OBJ657,CTL,SS_0.0,1,222,9612000
C04,OBJ658,CTL,SS_0.0,1,279,9038000
C04,OBJ659,CTL,SS_0.0,1,268,9619000
C04,OBJ660,CTL,SS_0.0,1,466,20800000
C04,OBJ661,CTL,SS_0.0,1,483,19730000
C04,OBJ662,CTL,SS_0.0,1,240,8530000
C04,OBJ663,CTL,SS_0.0,1,324,11000000
C04,OBJ664,CTL,SS_0.0,1,239,9215000
C04,OBJ665,CTL,SS_0.0,1,255,9755000
C04,OBJ666,CTL,SS_0.0,1,237,8712000
C04,OBJ667,CTL,SS_0.0,1,457,22090000
C04,OBJ668,CTL,SS_0.0,1,311,8888000
C04,OBJ669,CTL,SS_0.0,1,370,15060000
C04,OBJ670,CTL,SS_0.0,1,278,15750000
C04,OBJ671,CTL,SS_0.0,1,705,23660000
C04,OBJ672,CTL,SS_0.0,1,284,16520000
C04,OBJ673,CTL,SS_0.0,1,231,9056000
C04,OBJ674,CTL,SS_0.0,1,1050,41340000
C04,OBJ675,CTL,SS_0.0,1,244,10240000
C04,OBJ676,CTL,SS_0.0,1,263,9113000
C04,OBJ677,CTL,SS_0.0,1,307,9560000
C04,OBJ678,CTL,SS_0.0,1,416,21130000
C04,OBJ679,CTL,SS_0.0,1,310,10830000
C04,OBJ680,CTL,SS_0.0,1,445,18620000
C04,OBJ681,CTL,SS_0.0,1,375,21040000
C04,OBJ682,CTL,SS_0.0,1,208,10210000
C04,OBJ683,CTL,SS_0.0,1,235,10830000
C04,OBJ684,CTL,SS_0.0,1,300,11300000
C04,OBJ685,CTL,SS_0.0,1,279,8842000
C04,OBJ686,CTL,SS_0.0,1,516,9756000
C04,OBJ687,CTL,SS_0.0,1,299,10810000
C04,OBJ688,CTL,SS_0.0,1,256,9612000
C04,OBJ689,CTL,SS_0.0,1,469,21150000
C04,OBJ690,CTL,SS_0.0,1,291,10050000
C04,OBJ691,CTL,SS_0.0,1,268,10180000
C04,OBJ692,CTL,SS_0.0,1,266,10570000
C04,OBJ693,CTL,SS_0.0,1,804,21490000
C04,OBJ694,CTL,SS_0.0,1,244,10320000
C04,OBJ695,CTL,SS_0.0,1,328,10680000
C04,OBJ696,CTL,SS_0.0,1,328,10240000
C04,OBJ697,CTL,SS_0.0,1,370,11250000
C04,OBJ698,CTL,SS_0.0,1,279,10350000
C04,OBJ699,CTL,SS_0.0,1,253,9910000
C04,OBJ700,CTL,SS_0.0,1,526,22250000
C04,OBJ701,CTL,SS_0.0,1,227,10790000
C04,OBJ702,CTL,SS_0.0,1,305,10930000
C04,OBJ703,CTL,SS_0.0,1,712,23030000
C04,OBJ704,CTL,SS_0.0,1,274,9661000
C04,OBJ705,CTL,SS_0.0,1,354,11320000
C04,OBJ706,CTL,SS_0.0,1,421,23460000
C04,OBJ707,CTL,SS_0.0,1,555,28800000
C04,OBJ708,CTL,SS_0.0,1,245,10550000
C04,OBJ709,CTL,SS_0.0,1,462,22620000
C04,OBJ710,CTL,SS_0.0,1,345,11050000
C04,OBJ711,CTL,SS_0.0,1,541,19350000
C04,OBJ712,CTL,SS_0.0,1,688,21100000
C04,OBJ713,CTL,SS_0.0,1,218,9640000
C04,OBJ714,CTL,SS_0.0,1,338,10990000
C04,OBJ715,CTL,SS_0.0,1,210,9553000
C04,OBJ716,CTL,SS_0.0,1,261,10090000
C04,OBJ717,CTL,SS_0.0,1,688,45030000
C04,OBJ718,CTL,SS_0.0,1,331,10800000
C04,OBJ719,CTL,SS_0.0,1,471,21760000
C04,OBJ720,CTL,SS_0.0,1,277,10080000
C04,OBJ721,CTL,SS_0.0,1,574,20890000
C04,OBJ722,CTL,SS_0.0,1,286,11080000
C04,OBJ723,CTL,SS_0.0,1,299,10690000
C04,OBJ724,CTL,SS_0.0,1,376,20170000
C04,OBJ725,CTL,SS_0.0,1,303,9648000
C04,OBJ726,CTL,SS_0.0,1,600,23160000
C04,OBJ727,CTL,SS_0.0,1,398,10990000
C04,OBJ728,CTL,SS_0.0,1,668,23130000
C04,OBJ729,CTL,SS_0.0,1,355,10450000
C04,OBJ730,CTL,SS_0.0,1,320,9744000
C04,OBJ731,CTL,SS_0.0,1,229,11180000
C04,OBJ732,CTL,SS_0.0,1,658,22740000
C04,OBJ733,CTL,SS_0.0,1,232,9398000
C04,OBJ734,CTL,SS_0.0,1,248,10020000
C04,OBJ735,CTL,SS_0.0,1,239,11280000
C04,OBJ736,CTL,SS_0.0,1,205,10620000
C04,OBJ737,CTL,SS_0.0,1,295,10560000
C04,OBJ738,CTL,SS_0.0,1,331,22080000
C04,OBJ739,CTL,SS_0.0,1,206,10830000
C04,OBJ740,CTL,SS_0.0,1,359,10480000
C04,OBJ741,CTL,SS_0.0,1,289,10500000
C04,OBJ742,CTL,SS_0.0,1,326,9985000
C04,OBJ743,CTL,SS_0.0,1,353,16250000
C04,OBJ744,CTL,SS_0.0,1,520,25330000
C04,OBJ745,CTL,SS_0.0,1,286,9843000
C04,OBJ746,CTL,SS_0.0,1,576,23620000
C04,OBJ747,CTL,SS_0.0,1,353,22130000
C04,OBJ748,CTL,SS_0.0,1,310,11080000
C04,OBJ749,CTL,SS_0.0,1,292,11990000
C04,OBJ750,CTL,SS_0.0,1,253,10200000
C04,OBJ751,CTL,SS_0.0,1,271,11480000
C04,OBJ752,CTL,SS_0.0,1,255,10770000
C04,OBJ753,CTL,SS_0.0,1,264,10390000
C04,OBJ754,CTL,SS_0.0,1,724,25160000
C04,OBJ755,CTL,SS_0.0,1,339,10070000
C04,OBJ756,CTL,SS_0.0,1,462,11910000
C04,OBJ757,CTL,SS_0.0,1,1007,24940000
C04,OBJ758,CTL,SS_0.0,1,272,10960000
C04,OBJ759,CTL,SS_0.0,1,274,10310000
C04,OBJ760,CTL,SS_0.0,1,222,11470000
C04,OBJ761,CTL,SS_0.0,1,334,11930000
C04,OBJ762,CTL,SS_0.0,1,283,9757000
C04,OBJ763,CTL,SS_0.0,1,235,10660000
C04,OBJ764,CTL,SS_0.0,1,1307,42060000
C04,OBJ765,CTL,SS_0.0,1,380,10240000
C04,OBJ766,CTL,SS_0.0,1,208,11580000
C04,OBJ767,CTL,SS_0.0,1,287,10370000
C04,OBJ768,CTL,SS_0.0,1,248,9671000
C04,OBJ769,CTL,SS_0.0,1,288,9112000
C04,OBJ770,CTL,SS_0.0,1,202,9959000
C04,OBJ771,CTL,SS_0.0,1,237,10390000
C04,OBJ772,CTL,SS_0.0,1,332,10750000
C04,OBJ773,CTL,SS_0.0,1,212,10560000
C04,OBJ774,CTL,SS_0.0,1,224,11360000
C04,OBJ775,CTL,SS_0.0,1,372,22420000
C04,OBJ776,CTL,SS_0.0,1,293,9139000
C04,OBJ777,CTL,SS_0.0,1,271,6660000
C04,OBJ778,CTL,SS_0.0,1,408,21740000
C04,OBJ779,CTL,SS_0.0,1,222,9356000
C04,OBJ780,CTL,SS_0.0,1,341,10450000
C04,OBJ781,CTL,SS_0.0,1,212,9588000
C04,OBJ782,CTL,SS_0.0,1,433,20380000
C04,OBJ783,CTL,SS_0.0,1,478,19030000
C04,OBJ784,CTL,SS_0.0,1,255,9086000
C04,OBJ785,CTL,SS_0.0,1,383,19950000
C04,OBJ786,CTL,SS_0.0,1,826,42760000
C04,OBJ787,CTL,SS_0.0,1,207,9522000
C04,OBJ788,CTL,SS_0.0,1,209,10050000
C04,OBJ789,CTL,SS_0.0,1,313,10280000
C04,OBJ790,CTL,SS_0.0,1,459,10580000
C04,OBJ791,CTL,SS_0.0,1,514,18490000
C04,OBJ792,CTL,SS_0.0,1,229,9184000
C04,OBJ793,CTL,SS_0.0,1,270,9978000
C04,OBJ794,CTL,SS_0.0,1,397,21850000
C04,OBJ795,CTL,SS_0.0,1,247,10050000
C04,OBJ796,CTL,SS_0.0,1,205,9426000
C04,OBJ797,CTL,SS_0.0,1,230,10490000
C04,OBJ798,CTL,SS_0.0,1,298,9727000
C04,OBJ799,CTL,SS_0.0,1,298,9687000
C04,OBJ800,CTL,SS_0.0,1,843,19990000
C04,OBJ801,CTL,SS_0.0,1,259,9229000
C04,OBJ802,CTL,SS_0.0,1,273,9530000
C04,OBJ803,CTL,SS_0.0,1,212,9261000
C04,OBJ804,CTL,SS_0.0,1,298,9344000
C04,OBJ805,CTL,SS_0.0,1,450,10630000
C04,OBJ806,CTL,SS_0.0,1,251,9653000
C04,OBJ807,CTL,SS_0.0,1,332,10190000
C04,OBJ808,CTL,SS_0.0,1,270,9357000
C04,OBJ809,CTL,SS_0.0,1,351,10700000
C04,OBJ810,CTL,SS_0.0,1,204,10070000
C04,OBJ811,CTL,SS_0.0,1,331,15740000
C04,OBJ812,CTL,SS_0.0,1,249,9773000
C04,OBJ813,CTL,SS_0.0,1,238,9329000
C04,OBJ814,CTL,SS_0.0,1,247,9358000
C04,OBJ815,CTL,SS_0.0,1,690,23040000
C04,OBJ816,CTL,SS_0.0,1,244,8705000
C04,OBJ817,CTL,SS_0.0,1,281,9226000
C04,OBJ818,CTL,SS_0.0,1,278,8399000
C04,OBJ819,CTL,SS_0.0,1,220,9194000
C04,OBJ820,CTL,SS_0.0,1,567,18740000
C04,OBJ821,CTL,SS_0.0,1,217,10040000
C04,OBJ822,CTL,SS_0.0,1,234,10070000
C04,OBJ823,CTL,SS_0.0,1,297,18760000
C04,OBJ824,CTL,SS_0.0,1,414,18870000
C04,OBJ825,CTL,SS_0.0,1,247,8742000
C04,OBJ826,CTL,SS_0.0,1,261,8567000
C04,OBJ827,CTL,SS_0.0,1,301,14550000
C04,OBJ828,CTL,SS_0.0,1,565,19860000
C04,OBJ829,CTL,SS_0.0,1,265,9374000
C04,OBJ830,CTL,SS_0.0,1,269,8896000
C04,OBJ831,CTL,SS_0.0,1,328,8661000
C04,OBJ832,CTL,SS_0.0,1,275,8742000
C04,OBJ833,CTL,SS_0.0,1,295,9436000
C04,OBJ834,CTL,SS_0.0,1,227,7553000
C04,OBJ835,CTL,SS_0.0,1,333,12900000
C04,OBJ836,CTL,SS_0.0,1,369,13450000
C04,OBJ837,CTL,SS_0.0,1,243,8401000
C04,OBJ838,CTL,SS_0.0,1,284,8310000
C04,OBJ839,CTL,SS_0.0,1,217,8141000
C04,OBJ840,CTL,SS_0.0,1,260,9910000
C04,OBJ841,CTL,SS_0.0,1,255,8277000
C04,OBJ842,CTL,SS_0.0,1,208,7870000
C04,OBJ843,CTL,SS_0.0,1,278,8152000
C04,OBJ844,CTL,SS_0.0,1,248,8379000
C04,OBJ845,CTL,SS_0.0,1,215,8205000
C04,OBJ846,CTL,SS_0.0,1,702,20000000
C04,OBJ847,CTL,SS_0.0,1,280,8310000
C04,OBJ848,CTL,SS_0.0,1,235,7932000
C04,OBJ849,CTL,SS_0.0,1,294,7859000
C04,OBJ850,CTL,SS_0.0,1,556,17540000
C04,OBJ851,CTL,SS_0.0,1,295,7734000
C04,OBJ852,CTL,SS_0.0,1,252,8618000
C04,OBJ853,CTL,SS_0.0,1,537,14490000
C04,OBJ854,CTL,SS_0.0,1,221,8038000
C04,OBJ855,CTL,SS_0.0,1,717,14480000
C04,OBJ856,CTL,SS_0.0,1,377,8573000
C05,OBJ1,CTL,SS_0.0,1,214,9461000
C05,OBJ2,CTL,SS_0.0,1,238,8183000
C05,OBJ3,CTL,SS_0.0,1,232,9211000
C05,OBJ4,CTL,SS_0.0,1,265,20290000
C05,OBJ5,CTL,SS_0.0,1,381,19490000
C05,OBJ6,CTL,SS_0.0,1,259,18560000
C05,OBJ7,CTL,SS_0.0,1,220,10460000
C05,OBJ8,CTL,SS_0.0,1,612,33090000
C05,OBJ9,CTL,SS_0.0,1,497,21210000
C05,OBJ10,CTL,SS_0.0,1,290,8101000
C05,OBJ11,CTL,SS_0.0,1,285,10660000
C05,OBJ12,CTL,SS_0.0,1,230,10730000
C05,OBJ13,CTL,SS_0.0,1,208,11480000
C05,OBJ14,CTL,SS_0.0,1,230,11040000
C05,OBJ15,CTL,SS_0.0,1,220,10190000
C05,OBJ16,CTL,SS_0.0,1,315,23280000
C05,OBJ17,CTL,SS_0.0,1,220,11360000
C05,OBJ18,CTL,SS_0.0,1,213,10110000
C05,OBJ19,CTL,SS_0.0,1,226,11400000
C05,OBJ20,CTL,SS_0.0,1,389,12030000
C05,OBJ21,CTL,SS_0.0,1,222,10090000
C05,OBJ22,CTL,SS_0.0,1,330,19370000
C05,OBJ23,CTL,SS_0.0,1,242,11400000
C05,OBJ24,CTL,SS_0.0,1,285,10870000
C05,OBJ25,CTL,SS_0.0,1,241,10190000
C05,OBJ26,CTL,SS_0.0,1,575,17990000
C05,OBJ27,CTL,SS_0.0,1,262,9752000
C05,OBJ28,CTL,SS_0.0,1,254,10160000
C05,OBJ29,CTL,SS_0.0,1,234,9536000
C05,OBJ30,CTL,SS_0.0,1,326,20010000
C05,OBJ31,CTL,SS_0.0,1,274,8360000
C05,OBJ32,CTL,SS_0.0,1,245,18800000
C05,OBJ33,CTL,SS_0.0,1,246,8291000
C05,OBJ34,CTL,SS_0.0,1,284,8920000
C05,OBJ35,CTL,SS_0.0,1,736,20930000
C05,OBJ36,CTL,SS_0.0,1,219,9056000
C05,OBJ37,CTL,SS_0.0,1,204,9528000
C05,OBJ38,CTL,SS_0.0,1,236,8032000
C05,OBJ39,CTL,SS_0.0,1,217,8567000
C05,OBJ40,CTL,SS_0.0,1,234,8741000
C05,OBJ41,CTL,SS_0.0,1,264,8021000
C05,OBJ42,CTL,SS_0.0,1,267,8219000
C05,OBJ43,CTL,SS_0.0,1,233,9201000
C05,OBJ44,CTL,SS_0.0,1,447,19260000
C05,OBJ45,CTL,SS_0.0,1,201,9379000
C05,OBJ46,CTL,SS_0.0,1,234,8188000
C05,OBJ47,CTL,SS_0.0,1,248,8898000
C05,OBJ48,CTL,SS_0.0,1,256,9193000
C05,OBJ49,CTL,SS_0.0,1,338,8620000
C05,OBJ50,CTL,SS_0.0,1,214,8200000
C05,OBJ51,CTL,SS_0.0,1,248,8452000
C05,OBJ52,CTL,SS_0.0,1,218,7949000
C05,OBJ53,CTL,SS_0.0,1,446,19720000
C05,OBJ54,CTL,SS_0.0,1,446,33560000
C05,OBJ55,CTL,SS_0.0,1,280,17820000
C05,OBJ56,CTL,SS_0.0,1,499,20620000
C05,OBJ57,CTL,SS_0.0,1,571,23160000
C05,OBJ58,CTL,SS_0.0,1,320,17830000
C05,OBJ59,CTL,SS_0.0,1,222,10160000
C05,OBJ60,CTL,SS_0.0,1,227,9997000
C05,OBJ61,CTL,SS_0.0,1,874,47350000
C05,OBJ62,CTL,SS_0.0,1,215,9744000
C05,OBJ63,CTL,SS_0.0,1,749,23560000
C05,OBJ64,CTL,SS_0.0,1,364,11810000
C05,OBJ65,CTL,SS_0.0,1,230,11120000
C05,OBJ66,CTL,SS_0.0,1,290,11400000
C05,OBJ67,CTL,SS_0.0,1,235,9354000
C05,OBJ68,CTL,SS_0.0,1,294,10320000
C05,OBJ69,CTL,SS_0.0,1,445,22930000
C05,OBJ70,CTL,SS_0.0,1,204,9343000
C05,OBJ71,CTL,SS_0.0,1,408,21590000
C05,OBJ72,CTL,SS_0.0,1,288,19330000
C05,OBJ73,CTL,SS_0.0,1,213,10340000
C05,OBJ74,CTL,SS_0.0,1,292,11160000
C05,OBJ75,CTL,SS_0.0,1,253,10390000
C05,OBJ76,CTL,SS_0.0,1,301,10020000
C05,OBJ77,CTL,SS_0.0,1,210,10170000
C05,OBJ78,CTL,SS_0.0,1,341,10850000
C05,OBJ79,CTL,SS_0.0,1,308,10140000
C05,OBJ80,CTL,SS_0.0,1,361,10730000
C05,OBJ81,CTL,SS_0.0,1,237,10120000
C05,OBJ82,CTL,SS_0.0,1,645,20480000
C05,OBJ83,CTL,SS_0.0,1,218,10370000
C05,OBJ84,CTL,SS_0.0,1,219,9941000
C05,OBJ85,CTL,SS_0.0,1,344,11140000
C05,OBJ86,CTL,SS_0.0,1,230,9804000
C05,OBJ87,CTL,SS_0.0,1,288,10730000
C05,OBJ88,CTL,SS_0.0,1,293,10050000
C05,OBJ89,CTL,SS_0.0,1,216,10070000
C05,OBJ90,CTL,SS_0.0,1,261,9851000
C05,OBJ91,CTL,SS_0.0,1,350,11680000
C05,OBJ92,CTL,SS_0.0,1,643,22490000
C05,OBJ93,CTL,SS_0.0,1,343,23230000
C05,OBJ94,CTL,SS_0.0,1,205,10490000
C05,OBJ95,CTL,SS_0.0,1,330,21900000
C05,OBJ96,CTL,SS_0.0,1,349,11690000
C05,OBJ97,CTL,SS_0.0,1,275,11600000
C05,OBJ98,CTL,SS_0.0,1,373,11900000
C05,OBJ99,CTL,SS_0.0,1,277,11260000
C05,OBJ100,CTL,SS_0.0,1,224,10710000
C05,OBJ101,CTL,SS_0.0,1,412,12240000
C05,OBJ102,CTL,SS_0.0,1,259,11830000
C05,OBJ103,CTL,SS_0.0,1,260,11630000
C05,OBJ104,CTL,SS_0.0,1,282,11080000
C05,OBJ105,CTL,SS_0.0,1,249,9243000
C05,OBJ106,CTL,SS_0.0,1,236,19980000
C05,OBJ107,CTL,SS_0.0,1,230,10810000
C05,OBJ108,CTL,SS_0.0,1,252,10030000
C05,OBJ109,CTL,SS_0.0,1,223,9054000
C05,OBJ110,CTL,SS_0.0,1,208,11030000
C05,OBJ111,CTL,SS_0.0,1,536,24090000
C05,OBJ112,CTL,SS_0.0,1,239,11280000
C05,OBJ113,CTL,SS_0.0,1,518,11750000
C05,OBJ114,CTL,SS_0.0,1,703,25300000
C05,OBJ115,CTL,SS_0.0,1,228,11280000
C05,OBJ116,CTL,SS_0.0,1,268,10730000
C05,OBJ117,CTL,SS_0.0,1,219,11150000
C05,OBJ118,CTL,SS_0.0,1,571,21700000
C05,OBJ119,CTL,SS_0.0,1,636,47380000
C05,OBJ120,CTL,SS_0.0,1,255,10980000
C05,OBJ121,CTL,SS_0.0,1,300,21620000
C05,OBJ122,CTL,SS_0.0,1,268,8348000
C05,OBJ123,CTL,SS_0.0,1,417,36990000
C05,OBJ124,CTL,SS_0.0,1,328,11630000
C05,OBJ125,CTL,SS_0.0,1,263,9576000
C05,OBJ126,CTL,SS_0.0,1,274,10980000
C05,OBJ127,CTL,SS_0.0,1,334,10800000
C05,OBJ128,CTL,SS_0.0,1,209,9852000
C05,OBJ129,CTL,SS_0.0,1,342,21140000
C05,OBJ130,CTL,SS_0.0,1,573,22260000
C05,OBJ131,CTL,SS_0.0,1,264,11340000
C05,OBJ132,CTL,SS_0.0,1,264,10890000
C05,OBJ133,CTL,SS_0.0,1,236,10020000
C05,OBJ134,CTL,SS_0.0,1,237,10700000
C05,OBJ135,CTL,SS_0.0,1,263,9455000
C05,OBJ136,CTL,SS_0.0,1,241,9651000
C05,OBJ137,CTL,SS_0.0,1,543,21500000
C05,OBJ138,CTL,SS_0.0,1,216,10060000
C05,OBJ139,CTL,SS_0.0,1,434,20860000
C05,OBJ140,CTL,SS_0.0,1,325,9392000
C05,OBJ141,CTL,SS_0.0,1,262,20710000
C05,OBJ142,CTL,SS_0.0,1,207,9761000
C05,OBJ143,CTL,SS_0.0,1,241,9340000
C05,OBJ144,CTL,SS_0.0,1,785,23650000
C05,OBJ145,CTL,SS_0.0,1,324,8382000
C05,OBJ146,CTL,SS_0.0,1,267,9945000
C05,OBJ147,CTL,SS_0.0,1,979,21220000
C05,OBJ148,CTL,SS_0.0,1,459,21000000
C05,OBJ149,CTL,SS_0.0,1,334,9852000
C05,OBJ150,CTL,SS_0.0,1,219,11040000
C05,OBJ151,CTL,SS_0.0,1,259,9469000
C05,OBJ152,CTL,SS_0.0,1,527,21760000
C05,OBJ153,CTL,SS_0.0,1,268,9364000
C05,OBJ154,CTL,SS_0.0,1,633,25070000
C05,OBJ155,CTL,SS_0.0,1,403,22550000
C05,OBJ156,CTL,SS_0.0,1,327,20390000
C05,OBJ157,CTL,SS_0.0,1,296,20970000
C05,OBJ158,CTL,SS_0.0,1,443,20240000
C05,OBJ159,CTL,SS_0.0,1,504,22830000
C05,OBJ160,CTL,SS_0.0,1,322,8523000
C05,OBJ161,CTL,SS_0.0,1,205,8738000
C05,OBJ162,CTL,SS_0.0,1,205,8299000
C05,OBJ163,CTL,SS_0.0,1,464,9115000
C05,OBJ164,CTL,SS_0.0,1,518,19820000
C05,OBJ165,CTL,SS_0.0,1,441,21790000
C05,OBJ166,CTL,SS_0.0,1,487,18590000
C05,OBJ167,CTL,SS_0.0,1,993,35650000
C05,OBJ168,CTL,SS_0.0,1,215,8366000
C05,OBJ169,CTL,SS_0.0,1,408,17710000
C05,OBJ170,CTL,SS_0.0,1,841,21510000
C05,OBJ171,CTL,SS_0.0,1,256,9129000
C05,OBJ172,CTL,SS_0.0,1,460,9173000
C05,OBJ173,CTL,SS_0.0,1,350,8348000
C05,OBJ174,CTL,SS_0.0,1,294,10520000
C05,OBJ175,CTL,SS_0.0,1,252,8032000
C05,OBJ176,CTL,SS_0.0,1,205,8471000
C05,OBJ177,CTL,SS_0.0,1,282,10650000
C05,OBJ178,CTL,SS_0.0,1,306,8181000
