well,cell_ID,condition,serum,seeding_density,Nuclear_Area,DAPI
C09,OBJ114,IR,SS_0.5,1,540,15150000
C09,OBJ115,IR,SS_0.5,1,762,9930000
C09,OBJ116,IR,SS_0.5,1,1107,21040000
C09,OBJ117,IR,SS_0.5,1,656,11020000
C09,OBJ118,IR,SS_0.5,1,1381,21480000
C09,OBJ119,IR,SS_0.5,1,1083,22870000
C09,OBJ120,IR,SS_0.5,1,699,19830000
C09,OBJ121,IR,SS_0.5,1,554,10110000
C09,OBJ122,IR,SS_0.5,1,1134,10920000
C09,OBJ123,IR,SS_0.5,1,730,21680000
C09,OBJ124,IR,SS_0.5,1,1031,21300000
C09,OBJ125,IR,SS_0.5,1,536,10030000
C09,OBJ126,IR,SS_0.5,1,447,10930000
C09,OBJ127,IR,SS_0.5,1,1176,22380000
C09,OBJ128,IR,SS_0.5,1,432,9029000
C09,OBJ129,IR,SS_0.5,1,1148,22460000
C09,OBJ130,IR,SS_0.5,1,1040,22780000
C09,OBJ131,IR,SS_0.5,1,636,9960000
C09,OBJ132,IR,SS_0.5,1,549,10980000
C09,OBJ133,IR,SS_0.5,1,922,22580000
C09,OBJ134,IR,SS_0.5,1,676,10730000
C09,OBJ135,IR,SS_0.5,1,1099,19750000
C09,OBJ136,IR,SS_0.5,1,454,6440000
C09,OBJ137,IR,SS_0.5,1,635,10400000
C09,OBJ138,IR,SS_0.5,1,718,11230000
C09,OBJ139,IR,SS_0.5,1,724,18260000
C09,OBJ140,IR,SS_0.5,1,357,8483000
C09,OBJ141,IR,SS_0.5,1,1406,21950000
C09,OBJ142,IR,SS_0.5,1,894,13960000
C09,OBJ143,IR,SS_0.5,1,1289,21790000
C09,OBJ144,IR,SS_0.5,1,974,19290000
C09,OBJ145,IR,SS_0.5,1,624,11050000
C09,OBJ146,IR,SS_0.5,1,565,9875000
C09,OBJ147,IR,SS_0.5,1,1387,10380000
C09,OBJ148,IR,SS_0.5,1,727,10190000
C09,OBJ149,IR,SS_0.5,1,473,8623000
C09,OBJ150,IR,SS_0.5,1,1039,10260000
C09,OBJ151,IR,SS_0.5,1,678,10570000
C09,OBJ152,IR,SS_0.5,1,1364,22430000
C09,OBJ153,IR,SS_0.5,1,711,11590000
C09,OBJ154,IR,SS_0.5,1,568,15530000
C09,OBJ155,IR,SS_0.5,1,659,9780000
C09,OBJ156,IR,SS_0.5,1,845,8727000
C09,OBJ157,IR,SS_0.5,1,1004,18170000
C09,OBJ158,IR,SS_0.5,1,613,8805000
C09,OBJ159,IR,SS_0.5,1,693,15880000
C09,OBJ160,IR,SS_0.5,1,927,20510000
C09,OBJ161,IR,SS_0.5,1,582,9537000
C09,OBJ162,IR,SS_0.5,1,747,9571000
C09,OBJ163,IR,SS_0.5,1,322,8654000
C09,OBJ164,IR,SS_0.5,1,646,9885000
C09,OBJ165,IR,SS_0.5,1,827,18360000
C09,OBJ166,IR,SS_0.5,1,800,17190000
C09,OBJ167,IR,SS_0.5,1,531,16640000
C09,OBJ168,IR,SS_0.5,1,1791,37310000
C09,OBJ169,IR,SS_0.5,1,2345,17450000
C09,OBJ170,IR,SS_0.5,1,1711,18700000
C09,OBJ171,IR,SS_0.5,1,1006,18340000
C09,OBJ172,IR,SS_0.5,1,727,8986000
C09,OBJ173,IR,SS_0.5,1,236,7188000
C09,OBJ174,IR,SS_0.5,1,881,16860000
C09,OBJ175,IR,SS_0.5,1,850,16500000
C09,OBJ176,IR,SS_0.5,1,938,9866000
C09,OBJ177,IR,SS_0.5,1,827,9497000
C09,OBJ178,IR,SS_0.5,1,614,9555000
C09,OBJ179,IR,SS_0.5,1,1783,18810000
C09,OBJ180,IR,SS_0.5,1,652,8795000
C09,OBJ181,IR,SS_0.5,1,1464,16600000
C09,OBJ182,IR,SS_0.5,1,809,8367000
C09,OBJ183,IR,SS_0.5,1,531,7775000
C09,OBJ184,IR,SS_0.5,1,787,8068000
C09,OBJ185,IR,SS_0.5,1,785,8571000
C09,OBJ186,IR,SS_0.5,1,622,8641000
C09,OBJ187,IR,SS_0.5,1,895,10160000
C09,OBJ188,IR,SS_0.5,1,692,8344000
C09,OBJ189,IR,SS_0.5,1,1516,35820000
C09,OBJ190,IR,SS_0.5,1,834,17950000
C09,OBJ191,IR,SS_0.5,1,1018,9278000
C09,OBJ192,IR,SS_0.5,1,587,22580000
C09,OBJ193,IR,SS_0.5,1,1558,19760000
C09,OBJ194,IR,SS_0.5,1,527,8447000
C09,OBJ195,IR,SS_0.5,1,1661,21610000
C09,OBJ196,IR,SS_0.5,1,729,8480000
C09,OBJ197,IR,SS_0.5,1,970,9219000
C09,OBJ198,IR,SS_0.5,1,740,9194000
C09,OBJ199,IR,SS_0.5,1,454,8993000
C09,OBJ200,IR,SS_0.5,1,1052,20670000
C09,OBJ201,IR,SS_0.5,1,1145,11340000
C09,OBJ202,IR,SS_0.5,1,847,20920000
C09,OBJ203,IR,SS_0.5,1,717,10520000
C09,OBJ204,IR,SS_0.5,1,865,21530000
C09,OBJ205,IR,SS_0.5,1,879,20990000
C09,OBJ206,IR,SS_0.5,1,416,12160000
C09,OBJ207,IR,SS_0.5,1,897,10930000
C09,OBJ208,IR,SS_0.5,1,502,10030000
C09,OBJ209,IR,SS_0.5,1,869,11190000
C09,OBJ210,IR,SS_0.5,1,997,9526000
C09,OBJ211,IR,SS_0.5,1,929,10790000
C09,OBJ212,IR,SS_0.5,1,891,21440000
C09,OBJ213,IR,SS_0.5,1,644,10800000
C09,OBJ214,IR,SS_0.5,1,481,9245000
C09,OBJ215,IR,SS_0.5,1,472,10220000
C09,OBJ216,IR,SS_0.5,1,1061,22610000
C09,OBJ217,IR,SS_0.5,1,499,15070000
C09,OBJ218,IR,SS_0.5,1,993,19480000
C09,OBJ219,IR,SS_0.5,1,726,17500000
C09,OBJ220,IR,SS_0.5,1,734,18270000
C09,OBJ221,IR,SS_0.5,1,855,19690000
C09,OBJ222,IR,SS_0.5,1,872,20700000
C09,OBJ223,IR,SS_0.5,1,607,10700000
C09,OBJ224,IR,SS_0.5,1,1445,21430000
C09,OBJ225,IR,SS_0.5,1,614,10360000
C09,OBJ226,IR,SS_0.5,1,572,10440000
C09,OBJ227,IR,SS_0.5,1,837,18610000
C09,OBJ228,IR,SS_0.5,1,1178,24920000
C09,OBJ229,IR,SS_0.5,1,652,11270000
C09,OBJ230,IR,SS_0.5,1,1120,21340000
C09,OBJ231,IR,SS_0.5,1,1275,21320000
C09,OBJ232,IR,SS_0.5,1,634,11210000
C09,OBJ233,IR,SS_0.5,1,1162,22490000
C09,OBJ234,IR,SS_0.5,1,596,10080000
C09,OBJ235,IR,SS_0.5,1,741,11210000
C09,OBJ236,IR,SS_0.5,1,384,8880000
C09,OBJ237,IR,SS_0.5,1,235,8592000
C09,OBJ238,IR,SS_0.5,1,572,9640000
C09,OBJ239,IR,SS_0.5,1,538,9326000
C09,OBJ240,IR,SS_0.5,1,621,11050000
C09,OBJ241,IR,SS_0.5,1,596,10080000
C09,OBJ242,IR,SS_0.5,1,1074,20790000
C09,OBJ243,IR,SS_0.5,1,551,9623000
C09,OBJ244,IR,SS_0.5,1,1081,11930000
C09,OBJ245,IR,SS_0.5,1,1368,21290000
C09,OBJ246,IR,SS_0.5,1,844,10170000
C09,OBJ247,IR,SS_0.5,1,979,20690000
C09,OBJ248,IR,SS_0.5,1,1015,30370000
C09,OBJ249,IR,SS_0.5,1,594,11230000
C09,OBJ250,IR,SS_0.5,1,395,8659000
C09,OBJ251,IR,SS_0.5,1,1136,21020000
C09,OBJ252,IR,SS_0.5,1,955,20490000
C09,OBJ253,IR,SS_0.5,1,595,10090000
C09,OBJ254,IR,SS_0.5,1,932,21560000
C09,OBJ255,IR,SS_0.5,1,1278,21510000
C09,OBJ256,IR,SS_0.5,1,507,10090000
C09,OBJ257,IR,SS_0.5,1,847,10010000
C09,OBJ258,IR,SS_0.5,1,1214,21030000
C09,OBJ259,IR,SS_0.5,1,316,10980000
C09,OBJ260,IR,SS_0.5,1,504,10170000
C09,OBJ261,IR,SS_0.5,1,703,6651000
C09,OBJ262,IR,SS_0.5,1,503,10020000
C09,OBJ263,IR,SS_0.5,1,623,11070000
C09,OBJ264,IR,SS_0.5,1,693,9351000
C09,OBJ265,IR,SS_0.5,1,919,18910000
C09,OBJ266,IR,SS_0.5,1,469,10640000
C09,OBJ267,IR,SS_0.5,1,1062,20380000
C09,OBJ268,IR,SS_0.5,1,559,9706000
C09,OBJ269,IR,SS_0.5,1,640,9799000
C09,OBJ270,IR,SS_0.5,1,1156,18300000
C09,OBJ271,IR,SS_0.5,1,1055,21760000
C09,OBJ272,IR,SS_0.5,1,644,9780000
C09,OBJ273,IR,SS_0.5,1,1061,21150000
C09,OBJ274,IR,SS_0.5,1,1292,21200000
C09,OBJ275,IR,SS_0.5,1,717,10180000
C09,OBJ276,IR,SS_0.5,1,2069,42350000
C09,OBJ277,IR,SS_0.5,1,481,9557000
C09,OBJ278,IR,SS_0.5,1,530,8714000
C09,OBJ279,IR,SS_0.5,1,661,9351000
C09,OBJ280,IR,SS_0.5,1,781,16880000
C09,OBJ281,IR,SS_0.5,1,992,17180000
C09,OBJ282,IR,SS_0.5,1,248,7633000
C09,OBJ283,IR,SS_0.5,1,600,9704000
C09,OBJ284,IR,SS_0.5,1,309,7865000
C09,OBJ285,IR,SS_0.5,1,970,17500000
C09,OBJ286,IR,SS_0.5,1,590,9625000
C09,OBJ287,IR,SS_0.5,1,1518,38330000
C09,OBJ288,IR,SS_0.5,1,1586,19980000
C09,OBJ289,IR,SS_0.5,1,950,11070000
C09,OBJ290,IR,SS_0.5,1,1057,19290000
C09,OBJ291,IR,SS_0.5,1,627,7349000
C09,OBJ292,IR,SS_0.5,1,1244,32360000
C09,OBJ293,IR,SS_0.5,1,539,16930000
C09,OBJ294,IR,SS_0.5,1,1574,36930000
C09,OBJ295,IR,SS_0.5,1,437,7994000
C09,OBJ296,IR,SS_0.5,1,703,8973000
C09,OBJ297,IR,SS_0.5,1,774,14490000
C09,OBJ298,IR,SS_0.5,1,625,9074000
C09,OBJ299,IR,SS_0.5,1,1138,17660000
C09,OBJ300,IR,SS_0.5,1,704,9305000
C09,OBJ301,IR,SS_0.5,1,599,9165000
C09,OBJ302,IR,SS_0.5,1,614,9597000
C09,OBJ303,IR,SS_0.5,1,985,8521000
C09,OBJ304,IR,SS_0.5,1,631,8784000
C09,OBJ305,IR,SS_0.5,1,394,8495000
C09,OBJ306,IR,SS_0.5,1,569,8416000
C09,OBJ307,IR,SS_0.5,1,444,8212000
C09,OBJ308,IR,SS_0.5,1,721,8761000
C09,OBJ309,IR,SS_0.5,1,953,17050000
C09,OBJ310,IR,SS_0.5,1,982,16050000
C09,OBJ311,IR,SS_0.5,1,553,7254000
C09,OBJ312,IR,SS_0.5,1,593,9115000
C09,OBJ313,IR,SS_0.5,1,1322,16440000
C09,OBJ314,IR,SS_0.5,1,1921,37600000
C09,OBJ315,IR,SS_0.5,1,1532,40280000
C09,OBJ316,IR,SS_0.5,1,558,9194000
C09,OBJ317,IR,SS_0.5,1,527,10050000
C09,OBJ318,IR,SS_0.5,1,1130,22100000
C09,OBJ319,IR,SS_0.5,1,1029,11340000
C09,OBJ320,IR,SS_0.5,1,644,10070000
C09,OBJ321,IR,SS_0.5,1,1085,17550000
C09,OBJ322,IR,SS_0.5,1,902,20900000
C09,OBJ323,IR,SS_0.5,1,1053,19950000
C09,OBJ324,IR,SS_0.5,1,1203,21050000
C09,OBJ325,IR,SS_0.5,1,653,10280000
C09,OBJ326,IR,SS_0.5,1,578,10100000
C09,OBJ327,IR,SS_0.5,1,1298,10120000
C09,OBJ328,IR,SS_0.5,1,305,9000000
C09,OBJ329,IR,SS_0.5,1,701,10350000
C09,OBJ330,IR,SS_0.5,1,580,9586000
C09,OBJ331,IR,SS_0.5,1,816,18130000
C09,OBJ332,IR,SS_0.5,1,1099,19540000
C09,OBJ333,IR,SS_0.5,1,559,10320000
C09,OBJ334,IR,SS_0.5,1,707,10760000
C09,OBJ335,IR,SS_0.5,1,873,10340000
C09,OBJ336,IR,SS_0.5,1,591,9823000
C09,OBJ337,IR,SS_0.5,1,617,11090000
C09,OBJ338,IR,SS_0.5,1,991,10340000
C09,OBJ339,IR,SS_0.5,1,724,9260000
C09,OBJ340,IR,SS_0.5,1,1064,21710000
C09,OBJ341,IR,SS_0.5,1,260,4484000
C09,OBJ342,IR,SS_0.5,1,2025,19710000
C09,OBJ343,IR,SS_0.5,1,1094,14500000
C09,OBJ344,IR,SS_0.5,1,651,10670000
C09,OBJ345,IR,SS_0.5,1,636,10050000
C09,OBJ346,IR,SS_0.5,1,1254,11430000
C09,OBJ347,IR,SS_0.5,1,399,14970000
C09,OBJ348,IR,SS_0.5,1,1103,11710000
C09,OBJ349,IR,SS_0.5,1,1111,21010000
C09,OBJ350,IR,SS_0.5,1,661,17700000
C09,OBJ351,IR,SS_0.5,1,253,15380000
C09,OBJ352,IR,SS_0.5,1,536,10530000
C09,OBJ353,IR,SS_0.5,1,834,20670000
C09,OBJ354,IR,SS_0.5,1,521,11040000
C09,OBJ355,IR,SS_0.5,1,1182,24060000
C09,OBJ356,IR,SS_0.5,1,905,21740000
C09,OBJ357,IR,SS_0.5,1,563,10600000
C09,OBJ358,IR,SS_0.5,1,635,9434000
C09,OBJ359,IR,SS_0.5,1,1015,12180000
C09,OBJ360,IR,SS_0.5,1,942,23800000
C09,OBJ361,IR,SS_0.5,1,765,18870000
C09,OBJ362,IR,SS_0.5,1,649,10890000
C09,OBJ363,IR,SS_0.5,1,1519,22310000
C09,OBJ364,IR,SS_0.5,1,831,20200000
C09,OBJ365,IR,SS_0.5,1,1051,19690000
C09,OBJ366,IR,SS_0.5,1,623,11230000
C09,OBJ367,IR,SS_0.5,1,935,19310000
C09,OBJ368,IR,SS_0.5,1,725,7983000
C09,OBJ369,IR,SS_0.5,1,940,17680000
C09,OBJ370,IR,SS_0.5,1,616,10370000
C09,OBJ371,IR,SS_0.5,1,595,21310000
C09,OBJ372,IR,SS_0.5,1,623,10970000
C09,OBJ373,IR,SS_0.5,1,557,10980000
C09,OBJ374,IR,SS_0.5,1,965,20260000
C09,OBJ375,IR,SS_0.5,1,1565,44470000
C09,OBJ376,IR,SS_0.5,1,692,16370000
C09,OBJ377,IR,SS_0.5,1,781,10110000
C09,OBJ378,IR,SS_0.5,1,953,20470000
C09,OBJ379,IR,SS_0.5,1,712,10470000
C09,OBJ380,IR,SS_0.5,1,786,10460000
C09,OBJ381,IR,SS_0.5,1,623,10740000
C09,OBJ382,IR,SS_0.5,1,1130,21460000
C09,OBJ383,IR,SS_0.5,1,544,9848000
C09,OBJ384,IR,SS_0.5,1,567,10450000
C09,OBJ385,IR,SS_0.5,1,628,10270000
C09,OBJ386,IR,SS_0.5,1,1291,36100000
C09,OBJ387,IR,SS_0.5,1,715,9577000
C09,OBJ388,IR,SS_0.5,1,1043,10370000
C09,OBJ389,IR,SS_0.5,1,965,20500000
C09,OBJ390,IR,SS_0.5,1,457,8856000
C09,OBJ391,IR,SS_0.5,1,580,8495000
C09,OBJ392,IR,SS_0.5,1,1173,16740000
C09,OBJ393,IR,SS_0.5,1,1592,19360000
C09,OBJ394,IR,SS_0.5,1,1067,10900000
C09,OBJ395,IR,SS_0.5,1,550,9442000
C09,OBJ396,IR,SS_0.5,1,1064,21260000
C09,OBJ397,IR,SS_0.5,1,667,9729000
C09,OBJ398,IR,SS_0.5,1,756,9845000
C09,OBJ399,IR,SS_0.5,1,1952,39110000
C09,OBJ400,IR,SS_0.5,1,1080,19810000
C09,OBJ401,IR,SS_0.5,1,412,14170000
C09,OBJ402,IR,SS_0.5,1,1062,21650000
C09,OBJ403,IR,SS_0.5,1,1103,20460000
C09,OBJ404,IR,SS_0.5,1,1158,18230000
C09,OBJ405,IR,SS_0.5,1,897,19940000
C09,OBJ406,IR,SS_0.5,1,500,8633000
C09,OBJ407,IR,SS_0.5,1,567,9517000
C09,OBJ408,IR,SS_0.5,1,499,9945000
C09,OBJ409,IR,SS_0.5,1,507,9786000
C09,OBJ410,IR,SS_0.5,1,609,10300000
C09,OBJ411,IR,SS_0.5,1,735,9668000
C09,OBJ412,IR,SS_0.5,1,1122,14690000
C09,OBJ413,IR,SS_0.5,1,672,8656000
C09,OBJ414,IR,SS_0.5,1,1326,32510000
C09,OBJ415,IR,SS_0.5,1,1430,19210000
C09,OBJ416,IR,SS_0.5,1,731,9386000
C09,OBJ417,IR,SS_0.5,1,477,12810000
C09,OBJ418,IR,SS_0.5,1,575,9080000
C09,OBJ419,IR,SS_0.5,1,616,9698000
C09,OBJ420,IR,SS_0.5,1,572,8475000
C09,OBJ421,IR,SS_0.5,1,465,8937000
C09,OBJ422,IR,SS_0.5,1,1162,17680000
C09,OBJ423,IR,SS_0.5,1,941,9187000
C09,OBJ424,IR,SS_0.5,1,779,8411000
C09,OBJ425,IR,SS_0.5,1,642,9010000
C09,OBJ426,IR,SS_0.5,1,283,6017000
C09,OBJ427,IR,SS_0.5,1,430,7707000
C09,OBJ428,IR,SS_0.5,1,1731,61110000
C09,OBJ429,IR,SS_0.5,1,847,16270000
C09,OBJ430,IR,SS_0.5,1,719,22080000
C09,OBJ431,IR,SS_0.5,1,1237,16460000
C09,OBJ432,IR,SS_0.5,1,608,9340000
C09,OBJ433,IR,SS_0.5,1,524,8378000
C09,OBJ434,IR,SS_0.5,1,797,9104000
C09,OBJ435,IR,SS_0.5,1,627,10040000
C09,OBJ436,IR,SS_0.5,1,447,8778000
C09,OBJ437,IR,SS_0.5,1,810,7522000
C09,OBJ438,IR,SS_0.5,1,1448,29880000
C09,OBJ439,IR,SS_0.5,1,857,14180000
C09,OBJ440,IR,SS_0.5,1,1423,17510000
C09,OBJ441,IR,SS_0.5,1,1949,35840000
C09,OBJ442,IR,SS_0.5,1,524,9644000
C09,OBJ443,IR,SS_0.5,1,1281,17980000
C09,OBJ444,IR,SS_0.5,1,934,19840000
C09,OBJ445,IR,SS_0.5,1,1096,20380000
C09,OBJ446,IR,SS_0.5,1,676,9222000
C09,OBJ447,IR,SS_0.5,1,452,9780000
C09,OBJ448,IR,SS_0.5,1,1050,8050000
C09,OBJ449,IR,SS_0.5,1,676,10170000
C09,OBJ450,IR,SS_0.5,1,546,9633000
C09,OBJ451,IR,SS_0.5,1,915,20580000
C09,OBJ452,IR,SS_0.5,1,897,15270000
C09,OBJ453,IR,SS_0.5,1,568,9500000
C09,OBJ454,IR,SS_0.5,1,544,8353000
C09,OBJ455,IR,SS_0.5,1,260,11330000
C09,OBJ456,IR,SS_0.5,1,443,10660000
C09,OBJ457,IR,SS_0.5,1,541,7020000
C09,OBJ458,IR,SS_0.5,1,644,10610000
C09,OBJ459,IR,SS_0.5,1,481,29360000
C09,OBJ460,IR,SS_0.5,1,660,13790000
C09,OBJ461,IR,SS_0.5,1,1023,21030000
C09,OBJ462,IR,SS_0.5,1,567,9471000
C09,OBJ463,IR,SS_0.5,1,636,19920000
C09,OBJ464,IR,SS_0.5,1,1011,20520000
C09,OBJ465,IR,SS_0.5,1,714,21610000
C09,OBJ466,IR,SS_0.5,1,910,19050000
C09,OBJ467,IR,SS_0.5,1,912,20210000
C09,OBJ468,IR,SS_0.5,1,423,9553000
C09,OBJ469,IR,SS_0.5,1,598,17280000
C09,OBJ470,IR,SS_0.5,1,1170,20200000
C09,OBJ471,IR,SS_0.5,1,600,9839000
C09,OBJ472,IR,SS_0.5,1,590,10620000
C09,OBJ473,IR,SS_0.5,1,537,10030000
C09,OBJ474,IR,SS_0.5,1,1245,19770000
C09,OBJ475,IR,SS_0.5,1,1649,11420000
C09,OBJ476,IR,SS_0.5,1,1022,20200000
C09,OBJ477,IR,SS_0.5,1,1641,22260000
C09,OBJ478,IR,SS_0.5,1,617,9639000
C09,OBJ479,IR,SS_0.5,1,1380,22200000
C09,OBJ480,IR,SS_0.5,1,653,10730000
C09,OBJ481,IR,SS_0.5,1,373,10500000
C09,OBJ482,IR,SS_0.5,1,652,11310000
C09,OBJ483,IR,SS_0.5,1,390,12560000
C09,OBJ484,IR,SS_0.5,1,694,11450000
C09,OBJ485,IR,SS_0.5,1,985,22250000
C09,OBJ486,IR,SS_0.5,1,727,10090000
C09,OBJ487,IR,SS_0.5,1,605,18890000
C09,OBJ488,IR,SS_0.5,1,435,8822000
C09,OBJ489,IR,SS_0.5,1,745,11490000
C09,OBJ490,IR,SS_0.5,1,558,11020000
C09,OBJ491,IR,SS_0.5,1,600,11120000
C09,OBJ492,IR,SS_0.5,1,803,21550000
C09,OBJ493,IR,SS_0.5,1,859,23300000
C09,OBJ494,IR,SS_0.5,1,1110,22200000
C09,OBJ495,IR,SS_0.5,1,268,3578000
C09,OBJ496,IR,SS_0.5,1,471,10960000
C09,OBJ497,IR,SS_0.5,1,764,9708000
C09,OBJ498,IR,SS_0.5,1,934,10620000
C09,OBJ499,IR,SS_0.5,1,1217,62760000
C09,OBJ500,IR,SS_0.5,1,588,10960000
C09,OBJ501,IR,SS_0.5,1,217,2359000
C09,OBJ502,IR,SS_0.5,1,501,10060000
C09,OBJ503,IR,SS_0.5,1,788,21810000
C09,OBJ504,IR,SS_0.5,1,597,10640000
C09,OBJ505,IR,SS_0.5,1,1125,20040000
C09,OBJ506,IR,SS_0.5,1,1141,18280000
C09,OBJ507,IR,SS_0.5,1,894,22490000
C09,OBJ508,IR,SS_0.5,1,1215,43600000
C09,OBJ509,IR,SS_0.5,1,1241,24020000
C09,OBJ510,IR,SS_0.5,1,937,22100000
C09,OBJ511,IR,SS_0.5,1,620,11180000
C09,OBJ512,IR,SS_0.5,1,1013,31090000
C09,OBJ513,IR,SS_0.5,1,904,22100000
C09,OBJ514,IR,SS_0.5,1,524,11720000
C09,OBJ515,IR,SS_0.5,1,484,10050000
C09,OBJ516,IR,SS_0.5,1,419,8004000
C09,OBJ517,IR,SS_0.5,1,610,10970000
C09,OBJ518,IR,SS_0.5,1,900,20590000
C09,OBJ519,IR,SS_0.5,1,594,10160000
C09,OBJ520,IR,SS_0.5,1,1129,35850000
C09,OBJ521,IR,SS_0.5,1,528,10740000
C09,OBJ522,IR,SS_0.5,1,518,7823000
C09,OBJ523,IR,SS_0.5,1,342,12840000
C09,OBJ524,IR,SS_0.5,1,829,21560000
C09,OBJ525,IR,SS_0.5,1,663,9525000
C09,OBJ526,IR,SS_0.5,1,731,11560000
C09,OBJ527,IR,SS_0.5,1,1070,20240000
C09,OBJ528,IR,SS_0.5,1,1106,20390000
C09,OBJ529,IR,SS_0.5,1,429,9824000
C09,OBJ530,IR,SS_0.5,1,1244,21420000
C09,OBJ531,IR,SS_0.5,1,486,10010000
C09,OBJ532,IR,SS_0.5,1,740,10070000
C09,OBJ533,IR,SS_0.5,1,486,9760000
C09,OBJ534,IR,SS_0.5,1,527,10070000
C09,OBJ535,IR,SS_0.5,1,932,20350000
C09,OBJ536,IR,SS_0.5,1,1087,22170000
C09,OBJ537,IR,SS_0.5,1,611,10730000
C09,OBJ538,IR,SS_0.5,1,465,8678000
C09,OBJ539,IR,SS_0.5,1,754,10020000
C09,OBJ540,IR,SS_0.5,1,1643,20970000
C09,OBJ541,IR,SS_0.5,1,835,18280000
C09,OBJ542,IR,SS_0.5,1,1046,21700000
C09,OBJ543,IR,SS_0.5,1,744,10260000
C09,OBJ544,IR,SS_0.5,1,725,16570000
C09,OBJ545,IR,SS_0.5,1,1051,22190000
C09,OBJ546,IR,SS_0.5,1,651,16020000
C09,OBJ547,IR,SS_0.5,1,462,9650000
C09,OBJ548,IR,SS_0.5,1,806,17830000
C09,OBJ549,IR,SS_0.5,1,670,10380000
C09,OBJ550,IR,SS_0.5,1,775,18480000
C09,OBJ551,IR,SS_0.5,1,699,9188000
C09,OBJ552,IR,SS_0.5,1,491,8812000
C09,OBJ553,IR,SS_0.5,1,1163,19010000
C09,OBJ554,IR,SS_0.5,1,600,9680000
C09,OBJ555,IR,SS_0.5,1,676,9201000
C09,OBJ556,IR,SS_0.5,1,527,9752000
C09,OBJ557,IR,SS_0.5,1,842,10080000
C09,OBJ558,IR,SS_0.5,1,1935,38510000
C09,OBJ559,IR,SS_0.5,1,1037,19850000
C09,OBJ560,IR,SS_0.5,1,1167,20330000
C09,OBJ561,IR,SS_0.5,1,564,9922000
C09,OBJ562,IR,SS_0.5,1,806,9383000
C09,OBJ563,IR,SS_0.5,1,1059,9210000
C09,OBJ564,IR,SS_0.5,1,1247,18870000
C09,OBJ565,IR,SS_0.5,1,264,1025000
C09,OBJ566,IR,SS_0.5,1,728,9092000
C09,OBJ567,IR,SS_0.5,1,1002,9548000
C09,OBJ568,IR,SS_0.5,1,737,8949000
C09,OBJ569,IR,SS_0.5,1,764,9545000
C09,OBJ570,IR,SS_0.5,1,1005,16550000
C09,OBJ571,IR,SS_0.5,1,585,9072000
C09,OBJ572,IR,SS_0.5,1,509,7938000
C09,OBJ573,IR,SS_0.5,1,600,8802000
C09,OBJ574,IR,SS_0.5,1,340,5412000
C09,OBJ575,IR,SS_0.5,1,919,17250000
C09,OBJ576,IR,SS_0.5,1,420,8474000
C09,OBJ577,IR,SS_0.5,1,1453,31010000
C09,OBJ578,IR,SS_0.5,1,1411,12890000
C09,OBJ579,IR,SS_0.5,1,966,13060000
C09,OBJ580,IR,SS_0.5,1,377,6947000
C10,OBJ1,IR,SS_0.5,1,544,6157000
C10,OBJ2,IR,SS_0.5,1,288,3773000
C10,OBJ3,IR,SS_0.5,1,579,7303000
C10,OBJ4,IR,SS_0.5,1,556,7143000
C10,OBJ5,IR,SS_0.5,1,575,10880000
C10,OBJ6,IR,SS_0.5,1,1130,18670000
C10,OBJ7,IR,SS_0.5,1,333,9659000
C10,OBJ8,IR,SS_0.5,1,1376,9054000
C10,OBJ9,IR,SS_0.5,1,1235,21330000
C10,OBJ10,IR,SS_0.5,1,1164,15360000
C10,OBJ11,IR,SS_0.5,1,1405,10270000
C10,OBJ12,IR,SS_0.5,1,1550,18660000
C10,OBJ13,IR,SS_0.5,1,1237,16180000
C10,OBJ14,IR,SS_0.5,1,274,9391000
C10,OBJ15,IR,SS_0.5,1,930,10280000
C10,OBJ16,IR,SS_0.5,1,1069,22510000
C10,OBJ17,IR,SS_0.5,1,686,10470000
C10,OBJ18,IR,SS_0.5,1,1004,10340000
C10,OBJ19,IR,SS_0.5,1,650,15980000
C10,OBJ20,IR,SS_0.5,1,2424,22560000
C10,OBJ21,IR,SS_0.5,1,613,11170000
C10,OBJ22,IR,SS_0.5,1,1155,10680000
C10,OBJ23,IR,SS_0.5,1,1157,21100000
C10,OBJ24,IR,SS_0.5,1,1276,23110000
C10,OBJ25,IR,SS_0.5,1,686,18740000
C10,OBJ26,IR,SS_0.5,1,234,14630000
C10,OBJ27,IR,SS_0.5,1,806,10690000
C10,OBJ28,IR,SS_0.5,1,861,9073000
C10,OBJ29,IR,SS_0.5,1,574,9682000
C10,OBJ30,IR,SS_0.5,1,1787,21510000
C10,OBJ31,IR,SS_0.5,1,1451,23940000
C10,OBJ32,IR,SS_0.5,1,1380,14120000
C10,OBJ33,IR,SS_0.5,1,2024,21470000
C10,OBJ34,IR,SS_0.5,1,1646,22820000
C10,OBJ35,IR,SS_0.5,1,782,10850000
C10,OBJ36,IR,SS_0.5,1,532,9677000
C10,OBJ37,IR,SS_0.5,1,932,22800000
C10,OBJ38,IR,SS_0.5,1,683,24960000
C10,OBJ39,IR,SS_0.5,1,751,12910000
C10,OBJ40,IR,SS_0.5,1,1152,16600000
C10,OBJ41,IR,SS_0.5,1,1210,10520000
C10,OBJ42,IR,SS_0.5,1,1185,19490000
C10,OBJ43,IR,SS_0.5,1,1106,38700000
C10,OBJ44,IR,SS_0.5,1,628,9089000
